OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
1102455,7ca7ad24,11/22/2015 08:50:00 PM,Sunday,Nov,22,2015,20,11,22,2015,FELONY ASSAULT,FELONY,C,113,QUEENS,N.Y. POLICE DEPT,1042001,186916,"(40.6795378350001, -73.791788904)"
1102460,9d6ae116,07/13/2015 11:30:00 PM,Monday,Jul,13,2015,23,7,14,2015,FELONY ASSAULT,FELONY,A,113,QUEENS,N.Y. POLICE DEPT,1041706,183585,"(40.6703969330001, -73.7928808729999)"
1102471,d9f43685,07/15/2015 12:01:00 AM,Wednesday,Jul,15,2015,0,8,3,2015,GRAND LARCENY,FELONY,G,114,QUEENS,N.Y. POLICE DEPT,1007291,220782,"(40.7726501320001, -73.9168145089999)"
1102476,324fa5d9,07/15/2015 12:30:00 AM,Wednesday,Jul,15,2015,0,7,15,2015,ROBBERY,FELONY,,101,QUEENS,N.Y. POLICE DEPT,1053650,158969,"(40.602745951, -73.750077865)"
1102478,fbc5ffc3,11/06/2015 08:30:00 PM,Friday,Nov,6,2015,20,11,7,2015,GRAND LARCENY,FELONY,A,113,QUEENS,N.Y. POLICE DEPT,1039371,188254,"(40.6832270990001, -73.801259995)"
1102484,a810ffe6,11/06/2015 08:48:00 PM,Friday,Nov,6,2015,20,11,6,2015,ROBBERY,FELONY,H,115,QUEENS,N.Y. POLICE DEPT,1019705,212542,"(40.749992396, -73.872038666)"
1102485,efb08536,11/06/2015 08:50:00 PM,Friday,Nov,6,2015,20,11,6,2015,ROBBERY,FELONY,H,115,QUEENS,N.Y. POLICE DEPT,1019771,213760,"(40.7533352290001, -73.871794027)"
1102490,904176e0,11/06/2015 09:10:00 PM,Friday,Nov,6,2015,21,11,6,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,109,QUEENS,N.Y. POLICE DEPT,1032437,211635,"(40.747442699, -73.826093439)"
1102491,8640e5d1,11/06/2015 09:15:00 PM,Friday,Nov,6,2015,21,11,6,2015,ROBBERY,FELONY,A,105,QUEENS,N.Y. POLICE DEPT,1051721,180442,"(40.6616994680001, -73.756809873)"
1102496,ea98be90,11/06/2015 09:40:00 PM,Friday,Nov,6,2015,21,11,6,2015,FELONY ASSAULT,FELONY,C,104,QUEENS,N.Y. POLICE DEPT,1013787,195967,"(40.704519831, -73.893470403)"
1102499,ea47c46e,11/22/2015 09:00:00 PM,Sunday,Nov,22,2015,21,11,23,2015,BURGLARY,FELONY,C,108,QUEENS,N.Y. POLICE DEPT,1003490,210893,"(40.7455164510001, -73.930565885)"
1102505,9bed4592,11/22/2015 09:30:00 PM,Sunday,Nov,22,2015,21,11,24,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,104,QUEENS,N.Y. POLICE DEPT,1011210,191981,"(40.6935874220001, -73.9027808119999)"
1102509,41d5fa06,11/22/2015 09:50:00 PM,Sunday,Nov,22,2015,21,11,22,2015,FELONY ASSAULT,FELONY,C,101,QUEENS,N.Y. POLICE DEPT,1052294,156172,"(40.5950792960001, -73.7549892449999)"
1102510,483c092f,11/22/2015 10:00:00 PM,Sunday,Nov,22,2015,22,12,16,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,113,QUEENS,N.Y. POLICE DEPT,1041457,183630,"(40.6705220600001, -73.793778096)"
1102511,6fefc366,11/22/2015 10:00:00 PM,Sunday,Nov,22,2015,22,11,23,2015,GRAND LARCENY,FELONY,J,107,QUEENS,N.Y. POLICE DEPT,1035686,202356,"(40.721955881, -73.814438694)"
1102512,2d7441e7,11/22/2015 10:00:00 PM,Sunday,Nov,22,2015,22,11,25,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,110,QUEENS,N.Y. POLICE DEPT,1018960,208115,"(40.7378443530001, -73.874750331)"
1102514,e6289242,11/22/2015 10:00:00 PM,Sunday,Nov,22,2015,22,11,25,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,110,QUEENS,N.Y. POLICE DEPT,1014383,211055,"(40.745930693, -73.8912532579999)"
1102518,9dfb7e69,07/15/2015 01:00:00 AM,Wednesday,Jul,15,2015,1,7,15,2015,GRAND LARCENY,FELONY,B,111,QUEENS,N.Y. POLICE DEPT,1051685,205683,"(40.7309801640001, -73.756686929)"
1102523,18748e8,07/15/2015 01:36:00 AM,Wednesday,Jul,15,2015,1,7,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,105,QUEENS,N.Y. POLICE DEPT,1056995,180015,"(40.6604856930001, -73.737805054)"
1102524,4e9def90,07/15/2015 02:00:00 AM,Wednesday,Jul,15,2015,2,7,30,2015,BURGLARY,FELONY,C,102,QUEENS,N.Y. POLICE DEPT,1028866,191436,"(40.6920201300001, -73.8391151179999)"
1102534,18c41c29,07/15/2015 03:00:00 AM,Wednesday,Jul,15,2015,3,7,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,I,102,QUEENS,N.Y. POLICE DEPT,1025559,194217,"(40.6996693730001, -73.851023157)"
1102541,d2cff10f,11/06/2015 10:00:00 PM,Friday,Nov,6,2015,22,11,9,2015,GRAND LARCENY,FELONY,J,105,QUEENS,N.Y. POLICE DEPT,1053646,204243,"(40.7270125640001, -73.749626266)"
1102543,91f4df8,11/06/2015 10:00:00 PM,Friday,Nov,6,2015,22,11,9,2015,BURGLARY,FELONY,H,115,QUEENS,N.Y. POLICE DEPT,1017857,214492,"(40.755351863, -73.87869864)"
1102550,1bb7631d,11/06/2015 11:00:00 PM,Friday,Nov,6,2015,23,12,9,2015,GRAND LARCENY,FELONY,F,106,QUEENS,N.Y. POLICE DEPT,1032647,189246,"(40.6859892260001, -73.825496511)"
1102551,21b9502f,11/06/2015 11:00:00 PM,Friday,Nov,6,2015,23,11,6,2015,GRAND LARCENY,FELONY,G,110,QUEENS,N.Y. POLICE DEPT,1023246,210395,"(40.7440845190001, -73.859271098)"
1102552,5d905926,11/06/2015 11:00:00 PM,Friday,Nov,6,2015,23,11,7,2015,ROBBERY,FELONY,I,115,QUEENS,N.Y. POLICE DEPT,1022006,215366,"(40.757734026, -73.863718144)"
1102557,12e452c5,11/22/2015 10:30:00 PM,Sunday,Nov,22,2015,22,11,23,2015,ROBBERY,FELONY,H,111,QUEENS,N.Y. POLICE DEPT,1047259,216525,"(40.7607712770001, -73.772554884)"
1102560,6b487417,11/22/2015 11:00:00 PM,Sunday,Nov,22,2015,23,11,23,2015,GRAND LARCENY,FELONY,D,105,QUEENS,N.Y. POLICE DEPT,1058682,183941,"(40.6712476230001, -73.7316812559999)"
1102566,178dc133,12/16/2015 12:00:00 AM,Wednesday,Dec,16,2015,0,12,18,2015,GRAND LARCENY,FELONY,C,104,QUEENS,N.Y. POLICE DEPT,1020227,195741,"(40.7038756750001, -73.8702445059999)"
1102571,42aad88a,12/16/2015 12:01:00 AM,Wednesday,Dec,16,2015,0,12,18,2015,GRAND LARCENY,FELONY,E,102,QUEENS,N.Y. POLICE DEPT,1023303,187585,"(40.6814763240001, -73.859197708)"
1102576,dbc1afe6,12/16/2015 12:15:00 AM,Wednesday,Dec,16,2015,0,12,16,2015,GRAND LARCENY,FELONY,E,108,QUEENS,N.Y. POLICE DEPT,1004795,208219,"(40.7381740530001, -73.925864417)"
1102597,50c3afbb,07/15/2015 03:00:00 AM,Wednesday,Jul,15,2015,3,7,18,2015,GRAND LARCENY,FELONY,B,108,QUEENS,N.Y. POLICE DEPT,997491,212181,"(40.749062704, -73.952213237)"
1102598,b5dfd58,07/15/2015 03:00:00 AM,Wednesday,Jul,15,2015,3,7,15,2015,GRAND LARCENY,FELONY,I,115,QUEENS,N.Y. POLICE DEPT,1024311,214693,"(40.7558766710001, -73.855402087)"
1102603,5f6466f9,07/15/2015 03:23:00 AM,Wednesday,Jul,15,2015,3,7,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,102,QUEENS,N.Y. POLICE DEPT,1033202,191463,"(40.692071318, -73.823479246)"
1102612,8c660605,07/15/2015 05:10:00 AM,Wednesday,Jul,15,2015,5,7,15,2015,ROBBERY,FELONY,K,108,QUEENS,N.Y. POLICE DEPT,1011660,209304,"(40.7411334970001, -73.9010875289999)"
1102614,90899dab,07/15/2015 05:27:00 AM,Wednesday,Jul,15,2015,5,7,15,2015,BURGLARY,FELONY,E,115,QUEENS,N.Y. POLICE DEPT,1013637,214630,"(40.7557456700001, -73.893929903)"
1102618,ea812580,11/06/2015 11:05:00 PM,Friday,Nov,6,2015,23,11,6,2015,ROBBERY,FELONY,K,109,QUEENS,N.Y. POLICE DEPT,1035526,218938,"(40.767470157, -73.814889501)"
1102626,3e3512c2,11/06/2015 11:55:00 PM,Friday,Nov,6,2015,23,11,7,2015,BURGLARY,FELONY,B,113,QUEENS,N.Y. POLICE DEPT,1046624,184398,"(40.672595147, -73.775144746)"
1102627,b2aabbcf,11/27/2015 12:00:00 AM,Friday,Nov,27,2015,0,12,3,2015,RAPE,FELONY,A,100,QUEENS,N.Y. HOUSING POLICE,1035212,152992,"(40.5864655290001, -73.8165217229999)"
1102633,fa0383b1,11/27/2015 12:05:00 AM,Friday,Nov,27,2015,0,11,30,2015,ROBBERY,FELONY,G,115,QUEENS,N.Y. POLICE DEPT,1016101,212030,"(40.7486008000001, -73.885048489)"
1102635,519ffb42,11/27/2015 12:30:00 AM,Friday,Nov,27,2015,0,11,27,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,D,102,QUEENS,N.Y. POLICE DEPT,1026298,190442,"(40.6893044060001, -73.84838157)"
1102641,3079cdf3,12/16/2015 12:35:00 AM,Wednesday,Dec,16,2015,0,12,17,2015,GRAND LARCENY,FELONY,A,110,QUEENS,N.Y. TRANSIT POLICE,1014244,211379,"(40.7468204640001, -73.8917534559999)"
1102642,f6c7d489,12/16/2015 12:55:00 AM,Wednesday,Dec,16,2015,0,12,16,2015,FELONY ASSAULT,FELONY,P,114,QUEENS,N.Y. POLICE DEPT,1002785,219545,"(40.7692654860001, -73.933086319)"
1102643,3477249,12/16/2015 12:55:00 AM,Wednesday,Dec,16,2015,0,12,16,2015,FELONY ASSAULT,FELONY,P,114,QUEENS,N.Y. POLICE DEPT,1002785,219545,"(40.7692654860001, -73.933086319)"
1102644,76d999e9,12/16/2015 01:00:00 AM,Wednesday,Dec,16,2015,1,12,16,2015,ROBBERY,FELONY,A,106,QUEENS,N.Y. POLICE DEPT,1028329,181300,"(40.664201834, -73.841117841)"
1102651,39f2e618,12/16/2015 02:00:00 AM,Wednesday,Dec,16,2015,2,12,16,2015,BURGLARY,FELONY,B,101,QUEENS,N.Y. POLICE DEPT,1051113,160811,"(40.607821351, -73.759195838)"
1102654,c24b94de,12/16/2015 02:00:00 AM,Wednesday,Dec,16,2015,2,12,16,2015,ROBBERY,FELONY,I,115,QUEENS,N.Y. POLICE DEPT,1021552,212402,"(40.749600533, -73.865373334)"
1102681,da39850a,07/15/2015 05:45:00 AM,Wednesday,Jul,15,2015,5,7,15,2015,FELONY ASSAULT,FELONY,E,115,QUEENS,N.Y. POLICE DEPT,1013802,215336,"(40.75768291, -73.893331238)"
1102685,1fe335c8,07/15/2015 06:30:00 AM,Wednesday,Jul,15,2015,6,7,15,2015,BURGLARY,FELONY,G,110,QUEENS,N.Y. POLICE DEPT,1021605,211823,"(40.748011101, -73.865185265)"
1102689,207ee1a8,07/15/2015 07:00:00 AM,Wednesday,Jul,15,2015,7,7,20,2015,GRAND LARCENY,FELONY,E,102,QUEENS,N.Y. POLICE DEPT,1023916,186923,"(40.6796565600001, -73.856991466)"
1102691,d42589df,07/15/2015 07:00:00 AM,Wednesday,Jul,15,2015,7,12,7,2015,GRAND LARCENY,FELONY,K,109,QUEENS,N.Y. POLICE DEPT,1033791,217711,"(40.7641122590001, -73.8211620659999)"
1102696,3891591a,07/15/2015 07:20:00 AM,Wednesday,Jul,15,2015,7,7,15,2015,BURGLARY,FELONY,,104,QUEENS,N.Y. POLICE DEPT,1010387,195616,"(40.7035671140001, -73.90573453)"
1102715,b7006fb7,11/27/2015 02:55:00 AM,Friday,Nov,27,2015,2,11,27,2015,ROBBERY,FELONY,E,104,QUEENS,N.Y. TRANSIT POLICE,1009845,195343,"(40.7028193780001, -73.907690368)"
1102725,d9589ae4,12/16/2015 04:30:00 AM,Wednesday,Dec,16,2015,4,12,16,2015,BURGLARY,FELONY,A,111,QUEENS,N.Y. POLICE DEPT,1054296,210502,"(40.744186783, -73.7472159659999)"
1102734,30f99f17,12/16/2015 06:30:00 AM,Wednesday,Dec,16,2015,6,12,16,2015,GRAND LARCENY,FELONY,P,109,QUEENS,N.Y. POLICE DEPT,1040410,219221,"(40.7682172400001, -73.7972554249999)"
1102735,300db619,12/16/2015 07:00:00 AM,Wednesday,Dec,16,2015,7,12,29,2015,BURGLARY,FELONY,I,105,QUEENS,N.Y. POLICE DEPT,1055830,197835,"(40.709406813, -73.741814757)"
1102736,e02a50,12/16/2015 07:00:00 AM,Wednesday,Dec,16,2015,7,12,16,2015,BURGLARY,FELONY,F,104,QUEENS,N.Y. POLICE DEPT,1010072,198184,"(40.71061659, -73.906860775)"
1102760,7f4c1ed0,07/15/2015 07:30:00 AM,Wednesday,Jul,15,2015,7,7,16,2015,GRAND LARCENY,FELONY,,110,QUEENS,N.Y. POLICE DEPT,1016573,210045,"(40.7431507640001, -73.8833545429999)"
1102763,a9694465,07/15/2015 08:00:00 AM,Wednesday,Jul,15,2015,8,12,3,2015,GRAND LARCENY,FELONY,E,102,QUEENS,N.Y. POLICE DEPT,1021141,190656,"(40.6899147830001, -73.86697587)"
1102765,83d7df39,07/15/2015 08:10:00 AM,Wednesday,Jul,15,2015,8,7,15,2015,FELONY ASSAULT,FELONY,M,105,QUEENS,OTHER,1057767,203992,"(40.7262903430001, -73.7347608599999)"
1102776,b1f3f299,07/15/2015 09:00:00 AM,Wednesday,Jul,15,2015,9,8,3,2015,GRAND LARCENY,FELONY,B,102,QUEENS,N.Y. POLICE DEPT,1031828,191780,"(40.6929489020001, -73.8284316739999)"
1102777,5f170aa,07/15/2015 09:00:00 AM,Wednesday,Jul,15,2015,9,7,15,2015,BURGLARY,FELONY,E,104,QUEENS,N.Y. POLICE DEPT,1010387,195616,"(40.7035671140001, -73.90573453)"
1102778,54124faa,07/15/2015 09:00:00 AM,Wednesday,Jul,15,2015,9,8,4,2015,GRAND LARCENY,FELONY,P,113,QUEENS,N.Y. POLICE DEPT,1052836,195975,"(40.704325286, -73.752632902)"
1102783,eb3cee4f,11/27/2015 03:50:00 AM,Friday,Nov,27,2015,3,11,27,2015,FELONY ASSAULT,FELONY,E,105,QUEENS,N.Y. POLICE DEPT,1057590,185015,"(40.674204613, -73.735606101)"
1102784,3108839b,11/27/2015 03:55:00 AM,Friday,Nov,27,2015,3,11,27,2015,GRAND LARCENY,FELONY,I,115,QUEENS,N.Y. POLICE DEPT,1020896,213419,"(40.7523946810001, -73.867735384)"
1102786,c904d9a8,11/27/2015 04:00:00 AM,Friday,Nov,27,2015,4,11,27,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,H,104,QUEENS,N.Y. POLICE DEPT,1009326,202483,"(40.7224184570001, -73.909535601)"
1102789,a14ff827,11/27/2015 04:30:00 AM,Friday,Nov,27,2015,4,11,27,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,D,106,QUEENS,N.Y. POLICE DEPT,1025805,184710,"(40.6735737170001, -73.85019461)"
1102793,eb38f033,11/27/2015 05:45:00 AM,Friday,Nov,27,2015,5,11,27,2015,ROBBERY,FELONY,G,110,QUEENS,N.Y. POLICE DEPT,1022187,212115,"(40.7488100890001, -73.8630831529999)"
1102796,76ba0821,11/27/2015 06:35:00 AM,Friday,Nov,27,2015,6,11,28,2015,GRAND LARCENY,FELONY,I,115,QUEENS,N.Y. POLICE DEPT,1020544,215202,"(40.7572900100001, -73.868996228)"
1102804,141d4185,12/16/2015 08:16:00 AM,Wednesday,Dec,16,2015,8,12,16,2015,FELONY ASSAULT,FELONY,R,109,QUEENS,N.Y. POLICE DEPT,1034200,226666,"(40.7886890300001, -73.819619043)"
1102808,82d8b95b,12/16/2015 08:30:00 AM,Wednesday,Dec,16,2015,8,12,16,2015,BURGLARY,FELONY,J,108,QUEENS,N.Y. POLICE DEPT,1011387,212017,"(40.748580841, -73.902061752)"
1102811,aa1f5ef7,12/16/2015 09:00:00 AM,Wednesday,Dec,16,2015,9,12,24,2015,GRAND LARCENY,FELONY,J,107,QUEENS,N.Y. POLICE DEPT,1032610,201492,"(40.7196017640001, -73.8255419829999)"
1102812,3d8003e0,12/16/2015 09:00:00 AM,Wednesday,Dec,16,2015,9,12,16,2015,BURGLARY,FELONY,H,104,QUEENS,N.Y. POLICE DEPT,1010169,202525,"(40.7225313060001, -73.9064941789999)"
1102815,d251f051,12/16/2015 09:00:00 AM,Wednesday,Dec,16,2015,9,12,16,2015,FELONY ASSAULT,FELONY,I,109,QUEENS,N.Y. POLICE DEPT,1032554,217548,"(40.7636717120001, -73.825628706)"
1102816,af58a226,12/16/2015 09:00:00 AM,Wednesday,Dec,16,2015,9,12,18,2015,GRAND LARCENY,FELONY,D,114,QUEENS,N.Y. POLICE DEPT,1009538,217942,"(40.76484893, -73.908712658)"
1102844,c1740b00,07/15/2015 09:00:00 AM,Wednesday,Jul,15,2015,9,7,17,2015,GRAND LARCENY,FELONY,F,114,QUEENS,N.Y. POLICE DEPT,1008288,218885,"(40.767440708, -73.9132217379999)"
1102853,fc362786,07/15/2015 10:00:00 AM,Wednesday,Jul,15,2015,10,7,19,2015,GRAND LARCENY,FELONY,A,100,QUEENS,N.Y. TRANSIT POLICE,1042852,155178,"(40.592418432, -73.788996389)"
1102854,ded73db6,07/15/2015 10:00:00 AM,Wednesday,Jul,15,2015,10,7,15,2015,BURGLARY,FELONY,J,110,QUEENS,N.Y. POLICE DEPT,1024833,212812,"(40.750711429, -73.853529295)"
1102861,ccb1022f,11/27/2015 07:00:00 AM,Friday,Nov,27,2015,7,11,29,2015,BURGLARY,FELONY,C,101,QUEENS,N.Y. POLICE DEPT,1050364,156970,"(40.597284244, -73.761930927)"
1102862,a602f7e8,11/27/2015 07:00:00 AM,Friday,Nov,27,2015,7,12,10,2015,GRAND LARCENY,FELONY,D,113,QUEENS,N.Y. POLICE DEPT,1050907,191096,"(40.690948356, -73.75963846)"
1102864,4dafe003,11/27/2015 07:10:00 AM,Friday,Nov,27,2015,7,11,27,2015,RAPE,FELONY,G,110,QUEENS,N.Y. POLICE DEPT,1020255,210816,"(40.7452527410001, -73.87006287)"
1102867,51d26e0c,11/27/2015 08:00:00 AM,Friday,Nov,27,2015,8,11,30,2015,ROBBERY,FELONY,F,114,QUEENS,N.Y. POLICE DEPT,1006025,218687,"(40.7669031130001, -73.921392044)"
1102872,f79d8056,11/27/2015 09:00:00 AM,Friday,Nov,27,2015,9,12,15,2015,GRAND LARCENY,FELONY,G,103,QUEENS,N.Y. POLICE DEPT,1041491,191243,"(40.691417743, -73.793590866)"
1102874,3220b15e,11/27/2015 09:00:00 AM,Friday,Nov,27,2015,9,12,21,2015,GRAND LARCENY,FELONY,K,107,QUEENS,N.Y. POLICE DEPT,1038121,203202,"(40.724263449, -73.805647339)"
1102888,e6a18656,12/16/2015 09:40:00 AM,Wednesday,Dec,16,2015,9,12,16,2015,GRAND LARCENY,FELONY,B,108,QUEENS,N.Y. POLICE DEPT,997405,209829,"(40.742607182, -73.952528221)"
1102890,5e93742d,12/16/2015 10:00:00 AM,Wednesday,Dec,16,2015,10,12,21,2015,GRAND LARCENY,FELONY,D,104,QUEENS,N.Y. POLICE DEPT,1012743,196906,"(40.707100586, -73.897231819)"
1102891,ccadbed9,12/16/2015 10:00:00 AM,Wednesday,Dec,16,2015,10,12,18,2015,GRAND LARCENY,FELONY,C,109,QUEENS,N.Y. POLICE DEPT,1031449,212266,"(40.749179961, -73.8296547159999)"
1102901,80e563fc,12/16/2015 11:00:00 AM,Wednesday,Dec,16,2015,11,12,16,2015,BURGLARY,FELONY,H,106,QUEENS,N.Y. POLICE DEPT,1034164,186661,"(40.6788855790001, -73.820045831)"
1102934,28322ccb,07/15/2015 11:30:00 AM,Wednesday,Jul,15,2015,11,7,16,2015,GRAND LARCENY,FELONY,B,101,QUEENS,N.Y. POLICE DEPT,1051092,159338,"(40.60377844, -73.7592860459999)"
1102940,8b9f5b29,07/15/2015 12:00:00 PM,Wednesday,Jul,15,2015,12,7,15,2015,ROBBERY,FELONY,M,113,QUEENS,N.Y. POLICE DEPT,1044020,189555,"(40.686767866, -73.7844863239999)"
1102941,b2b9a5b6,07/15/2015 12:00:00 PM,Wednesday,Jul,15,2015,12,7,23,2015,GRAND LARCENY,FELONY,N,105,QUEENS,N.Y. POLICE DEPT,1065190,204862,"(40.728613463, -73.7079692849999)"
1102942,d4e03f61,07/15/2015 12:00:00 PM,Wednesday,Jul,15,2015,12,8,4,2015,GRAND LARCENY,FELONY,B,110,QUEENS,N.Y. POLICE DEPT,1018154,207719,"(40.736760557, -73.877660776)"
1102954,607bf059,11/27/2015 11:00:00 AM,Friday,Nov,27,2015,11,11,27,2015,GRAND LARCENY,FELONY,A,106,QUEENS,N.Y. POLICE DEPT,1028410,181001,"(40.6633807420001, -73.840827835)"
1102966,f1126968,12/16/2015 11:40:00 AM,Wednesday,Dec,16,2015,11,12,16,2015,ROBBERY,FELONY,A,101,QUEENS,N.Y. POLICE DEPT,1051123,156715,"(40.5965786290001, -73.759200374)"
1102970,8931e4f2,12/16/2015 12:00:00 PM,Wednesday,Dec,16,2015,12,12,16,2015,GRAND LARCENY,FELONY,J,106,QUEENS,N.Y. POLICE DEPT,1035619,185047,"(40.6744471980001, -73.814812417)"
1102972,c578c38b,12/16/2015 12:00:00 PM,Wednesday,Dec,16,2015,12,12,17,2015,FELONY ASSAULT,FELONY,G,108,QUEENS,N.Y. POLICE DEPT,1009953,209936,"(40.742873305, -73.907245126)"
1102975,7565c53c,12/16/2015 12:10:00 PM,Wednesday,Dec,16,2015,12,12,16,2015,BURGLARY,FELONY,F,106,QUEENS,N.Y. POLICE DEPT,1032422,188798,"(40.6847607980001, -73.8263109929999)"
1103003,d2b611af,07/15/2015 12:00:00 PM,Wednesday,Jul,15,2015,12,7,16,2015,GRAND LARCENY,FELONY,G,115,QUEENS,N.Y. POLICE DEPT,1015622,214514,"(40.75542046, -73.886765651)"
1103004,88356712,07/15/2015 12:00:00 PM,Wednesday,Jul,15,2015,12,8,10,2015,GRAND LARCENY,FELONY,I,114,QUEENS,N.Y. POLICE DEPT,1001929,214716,"(40.756012878, -73.936189352)"
1103012,7f3123ca,07/15/2015 12:30:00 PM,Wednesday,Jul,15,2015,12,7,15,2015,BURGLARY,FELONY,F,104,QUEENS,N.Y. POLICE DEPT,1010713,197803,"(40.709568942, -73.9045501689999)"
1103016,ae55e8ce,07/15/2015 12:40:00 PM,Wednesday,Jul,15,2015,12,7,15,2015,BURGLARY,FELONY,I,115,QUEENS,N.Y. POLICE DEPT,1021490,214241,"(40.7546483790001, -73.8655869149999)"
1103020,72a792ff,07/15/2015 12:45:00 PM,Wednesday,Jul,15,2015,12,7,20,2015,BURGLARY,FELONY,I,115,QUEENS,N.Y. POLICE DEPT,1021200,213848,"(40.7535709100001, -73.866635803)"
1103025,9689a361,11/27/2015 11:56:00 AM,Friday,Nov,27,2015,11,11,27,2015,FELONY ASSAULT,FELONY,B,103,QUEENS,N.Y. POLICE DEPT,1039687,195428,"(40.7029160490001, -73.800061607)"
1103028,27d66153,11/27/2015 12:00:00 PM,Friday,Nov,27,2015,12,12,1,2015,GRAND LARCENY,FELONY,I,103,QUEENS,N.Y. POLICE DEPT,1045061,194958,"(40.7015907150001, -73.780683987)"
1103030,6e9463c6,11/27/2015 12:00:00 PM,Friday,Nov,27,2015,12,11,29,2015,GRAND LARCENY,FELONY,H,109,QUEENS,N.Y. POLICE DEPT,1040517,215131,"(40.75699059, -73.796903374)"
1103035,a2f3a4f2,11/27/2015 12:30:00 PM,Friday,Nov,27,2015,12,11,28,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,K,106,QUEENS,N.Y. POLICE DEPT,1033073,184525,"(40.673028835, -73.823994689)"
1103036,e5e45a17,11/27/2015 12:30:00 PM,Friday,Nov,27,2015,12,12,8,2015,GRAND LARCENY,FELONY,I,105,QUEENS,N.Y. POLICE DEPT,1056112,196428,"(40.70554266, -73.7408126139999)"
1103053,8f6adbf7,12/16/2015 01:28:00 PM,Wednesday,Dec,16,2015,13,12,19,2015,GRAND LARCENY,FELONY,H,105,QUEENS,N.Y. POLICE DEPT,1058662,194327,"(40.6997548570001, -73.731638652)"
1103056,be00f33a,12/16/2015 01:40:00 PM,Wednesday,Dec,16,2015,13,12,16,2015,FELONY ASSAULT,FELONY,B,113,QUEENS,N.Y. POLICE DEPT,1046959,186778,"(40.6791253230001, -73.773914941)"
1103059,45158efd,12/16/2015 01:45:00 PM,Wednesday,Dec,16,2015,13,12,16,2015,FELONY ASSAULT,FELONY,D,106,QUEENS,N.Y. POLICE DEPT,1024951,186954,"(40.6797369510001, -73.8532597449999)"
1103084,d394de0a,07/15/2015 01:00:00 PM,Wednesday,Jul,15,2015,13,7,16,2015,GRAND LARCENY,FELONY,E,106,QUEENS,N.Y. POLICE DEPT,1029084,184991,"(40.6743289990001, -73.838371888)"
1103086,d475da4,07/15/2015 01:00:00 PM,Wednesday,Jul,15,2015,13,7,15,2015,GRAND LARCENY,FELONY,F,107,QUEENS,N.Y. POLICE DEPT,1038249,205462,"(40.7304658030001, -73.805167411)"
1103087,ea70c436,07/15/2015 01:00:00 PM,Wednesday,Jul,15,2015,13,7,27,2015,BURGLARY,FELONY,F,107,QUEENS,N.Y. HOUSING POLICE,1035836,206012,"(40.731989818, -73.8138695229999)"
1103088,e7e76001,07/15/2015 01:00:00 PM,Wednesday,Jul,15,2015,13,7,23,2015,GRAND LARCENY,FELONY,F,110,QUEENS,N.Y. POLICE DEPT,1018241,207915,"(40.7372981940001, -73.877345852)"
1103092,459b6eed,07/15/2015 01:18:00 PM,Wednesday,Jul,15,2015,13,7,15,2015,FELONY ASSAULT,FELONY,J,105,QUEENS,N.Y. POLICE DEPT,1054966,204092,"(40.726587653, -73.7448654259999)"
1103098,339b28c1,07/15/2015 01:51:00 PM,Wednesday,Jul,15,2015,13,7,15,2015,GRAND LARCENY,FELONY,G,107,QUEENS,N.Y. POLICE DEPT,1043462,208934,"(40.739962201, -73.786327877)"
1103106,2cec5c85,11/27/2015 01:00:00 PM,Friday,Nov,27,2015,13,11,27,2015,BURGLARY,FELONY,A,113,QUEENS,N.Y. POLICE DEPT,1040100,189322,"(40.6861539390001, -73.7986227069999)"
1103107,c9add3a9,11/27/2015 01:00:00 PM,Friday,Nov,27,2015,13,11,27,2015,BURGLARY,FELONY,I,111,QUEENS,N.Y. POLICE DEPT,1044844,221316,"(40.773938172, -73.781229196)"
1103113,52667a1a,11/27/2015 01:58:00 PM,Friday,Nov,27,2015,13,12,10,2015,GRAND LARCENY,FELONY,F,110,QUEENS,N.Y. POLICE DEPT,1019840,206689,"(40.733926841, -73.871582398)"
1103116,6cffd2f2,11/27/2015 02:00:00 PM,Friday,Nov,27,2015,14,11,27,2015,FELONY ASSAULT,FELONY,C,102,QUEENS,N.Y. POLICE DEPT,1029942,189730,"(40.68733207, -73.8352466159999)"
1103122,31941d19,11/27/2015 02:22:00 PM,Friday,Nov,27,2015,14,11,27,2015,GRAND LARCENY,FELONY,J,104,QUEENS,N.Y. POLICE DEPT,1014825,205142,"(40.7296994640001, -73.8896849829999)"
